"tmax" "date"
28.005 1994-10-01
23.80055555 1994-10-02
22.74944445 1994-10-03
24.75611111 1994-10-04
24.23055555 1994-10-05
25.18611111 1994-10-06
28.53055555 1994-10-07
34.69388889 1994-10-08
35.64944445 1994-10-09
31.34944445 1994-10-10
27.575 1994-10-11
29.05611111 1994-10-12
28.53055555 1994-10-13
25.18611111 1994-10-14
26.09388889 1994-10-15
25.66388889 1994-10-16
25.18611111 1994-10-17
25.18611111 1994-10-18
24.75611111 1994-10-19
25.18611111 1994-10-20
25.66388889 1994-10-21
24.23055555 1994-10-22
24.23055555 1994-10-23
24.75611111 1994-10-24
23.80055555 1994-10-25
22.74944445 1994-10-26
23.275 1994-10-27
22.74944445 1994-10-28
23.275 1994-10-29
23.80055555 1994-10-30
27.575 1994-10-31
24.75611111 1994-11-01
25.66388889 1994-11-02
23.275 1994-11-03
22.31944445 1994-11-04
21.79388889 1994-11-05
22.74944445 1994-11-06
21.79388889 1994-11-07
21.79388889 1994-11-08
21.36388889 1994-11-09
19.93055555 1994-11-10
20.88611111 1994-11-11
22.74944445 1994-11-12
21.79388889 1994-11-13
22.31944445 1994-11-14
21.79388889 1994-11-15
21.36388889 1994-11-16
21.79388889 1994-11-17
19.50055555 1994-11-18
18.975 1994-11-19
19.50055555 1994-11-20
22.74944445 1994-11-21
24.75611111 1994-11-22
24.23055555 1994-11-23
22.31944445 1994-11-24
18.975 1994-11-25
18.975 1994-11-26
20.88611111 1994-11-27
22.31944445 1994-11-28
23.275 1994-11-29
25.66388889 1994-11-30
23.80055555 1994-12-01
22.74944445 1994-12-02
19.93055555 1994-12-03
20.88611111 1994-12-04
22.31944445 1994-12-05
20.88611111 1994-12-06
21.36388889 1994-12-07
19.93055555 1994-12-08
21.79388889 1994-12-09
22.74944445 1994-12-10
19.93055555 1994-12-11
19.50055555 1994-12-12
19.93055555 1994-12-13
19.50055555 1994-12-14
19.50055555 1994-12-15
20.88611111 1994-12-16
22.74944445 1994-12-17
21.36388889 1994-12-18
23.80055555 1994-12-19
26.61944445 1994-12-20
24.23055555 1994-12-21
25.66388889 1994-12-22
23.80055555 1994-12-23
21.79388889 1994-12-24
21.79388889 1994-12-25
23.275 1994-12-26
21.79388889 1994-12-27
21.36388889 1994-12-28
18.975 1994-12-29
19.50055555 1994-12-30
19.93055555 1994-12-31
21.79388889 1995-01-01
20.88611111 1995-01-02
20.88611111 1995-01-03
18.44944445 1995-01-04
20.45611111 1995-01-05
19.93055555 1995-01-06
18.975 1995-01-07
19.50055555 1995-01-08
18.975 1995-01-09
18.975 1995-01-10
20.88611111 1995-01-11
21.79388889 1995-01-12
21.36388889 1995-01-13
19.50055555 1995-01-14
18.44944445 1995-01-15
19.50055555 1995-01-16
19.50055555 1995-01-17
20.45611111 1995-01-18
20.45611111 1995-01-19
19.50055555 1995-01-20
18.44944445 1995-01-21
18.44944445 1995-01-22
18.019444445 1995-01-23
18.019444445 1995-01-24
19.50055555 1995-01-25
19.93055555 1995-01-26
19.93055555 1995-01-27
21.79388889 1995-01-28
21.79388889 1995-01-29
23.80055555 1995-01-30
25.18611111 1995-01-31
28.53055555 1995-02-01
28.53055555 1995-02-02
28.10055555 1995-02-03
22.74944445 1995-02-04
22.31944445 1995-02-05
21.79388889 1995-02-06
20.88611111 1995-02-07
20.45611111 1995-02-08
20.88611111 1995-02-09
20.45611111 1995-02-10
20.45611111 1995-02-11
20.45611111 1995-02-12
19.93055555 1995-02-13
20.88611111 1995-02-14
21.36388889 1995-02-15
22.74944445 1995-02-16
23.275 1995-02-17
27.04944445 1995-02-18
29.96388889 1995-02-19
31.34944445 1995-02-20
30.39388889 1995-02-21
21.36388889 1995-02-22
20.88611111 1995-02-23
19.93055555 1995-02-24
19.50055555 1995-02-25
20.45611111 1995-02-26
20.45611111 1995-02-27
20.88611111 1995-02-28
21.36388889 1995-03-01
19.93055555 1995-03-02
20.88611111 1995-03-03
20.45611111 1995-03-04
19.50055555 1995-03-05
23.80055555 1995-03-06
23.80055555 1995-03-07
22.31944445 1995-03-08
21.36388889 1995-03-09
20.45611111 1995-03-10
21.36388889 1995-03-11
22.31944445 1995-03-12
22.31944445 1995-03-13
28.53055555 1995-03-14
26.09388889 1995-03-15
24.23055555 1995-03-16
22.74944445 1995-03-17
21.79388889 1995-03-18
28.10055555 1995-03-19
27.04944445 1995-03-20
19.93055555 1995-03-21
18.975 1995-03-22
19.50055555 1995-03-23
21.36388889 1995-03-24
21.36388889 1995-03-25
22.74944445 1995-03-26
23.80055555 1995-03-27
24.23055555 1995-03-28
24.75611111 1995-03-29
25.66388889 1995-03-30
25.18611111 1995-03-31
24.75611111 1995-04-01
24.75611111 1995-04-02
27.04944445 1995-04-03
26.09388889 1995-04-04
22.31944445 1995-04-05
21.36388889 1995-04-06
22.31944445 1995-04-07
26.61944445 1995-04-08
24.75611111 1995-04-09
23.80055555 1995-04-10
25.18611111 1995-04-11
25.18611111 1995-04-12
22.74944445 1995-04-13
24.23055555 1995-04-14
23.80055555 1995-04-15
20.88611111 1995-04-16
20.45611111 1995-04-17
20.88611111 1995-04-18
20.88611111 1995-04-19
22.31944445 1995-04-20
21.79388889 1995-04-21
26.61944445 1995-04-22
29.96388889 1995-04-23
27.575 1995-04-24
22.74944445 1995-04-25
21.79388889 1995-04-26
22.74944445 1995-04-27
24.23055555 1995-04-28
24.23055555 1995-04-29
23.275 1995-04-30
23.80055555 1995-05-01
25.66388889 1995-05-02
25.18611111 1995-05-03
23.275 1995-05-04
22.74944445 1995-05-05
21.79388889 1995-05-06
23.275 1995-05-07
21.79388889 1995-05-08
23.275 1995-05-09
23.275 1995-05-10
27.04944445 1995-05-11
27.04944445 1995-05-12
25.66388889 1995-05-13
20.88611111 1995-05-14
19.93055555 1995-05-15
22.74944445 1995-05-16
22.74944445 1995-05-17
22.31944445 1995-05-18
23.275 1995-05-19
20.88611111 1995-05-20
20.88611111 1995-05-21
23.275 1995-05-22
22.31944445 1995-05-23
22.31944445 1995-05-24
23.80055555 1995-05-25
23.275 1995-05-26
23.275 1995-05-27
23.275 1995-05-28
23.275 1995-05-29
23.275 1995-05-30
21.79388889 1995-05-31
21.79388889 1995-06-01
24.75611111 1995-06-02
24.23055555 1995-06-03
25.18611111 1995-06-04
25.18611111 1995-06-05
32.40055555 1995-06-06
30.39388889 1995-06-07
22.74944445 1995-06-08
24.75611111 1995-06-09
29.05611111 1995-06-10
29.05611111 1995-06-11
28.53055555 1995-06-12
25.18611111 1995-06-13
24.75611111 1995-06-14
22.31944445 1995-06-15
21.79388889 1995-06-16
24.23055555 1995-06-17
25.66388889 1995-06-18
26.61944445 1995-06-19
24.23055555 1995-06-20
24.75611111 1995-06-21
24.23055555 1995-06-22
23.80055555 1995-06-23
23.275 1995-06-24
24.23055555 1995-06-25
23.275 1995-06-26
25.18611111 1995-06-27
23.80055555 1995-06-28
24.23055555 1995-06-29
25.66388889 1995-06-30
24.75611111 1995-07-01
26.09388889 1995-07-02
25.66388889 1995-07-03
24.75611111 1995-07-04
26.09388889 1995-07-05
25.18611111 1995-07-06
24.23055555 1995-07-07
24.75611111 1995-07-08
26.61944445 1995-07-09
30.91944445 1995-07-10
31.875 1995-07-11
31.34944445 1995-07-12
31.875 1995-07-13
28.10055555 1995-07-14
25.66388889 1995-07-15
25.18611111 1995-07-16
28.53055555 1995-07-17
25.66388889 1995-07-18
25.66388889 1995-07-19
28.10055555 1995-07-20
29.05611111 1995-07-21
29.05611111 1995-07-22
28.53055555 1995-07-23
28.10055555 1995-07-24
28.10055555 1995-07-25
28.10055555 1995-07-26
29.05611111 1995-07-27
28.53055555 1995-07-28
29.96388889 1995-07-29
29.91611111 1995-07-30
27.04944445 1995-07-31
26.09388889 1995-08-01
25.18611111 1995-08-02
26.09388889 1995-08-03
26.09388889 1995-08-04
27.04944445 1995-08-05
26.61944445 1995-08-06
27.04944445 1995-08-07
28.53055555 1995-08-08
27.575 1995-08-09
26.61944445 1995-08-10
29.48611111 1995-08-11
29.96388889 1995-08-12
25.18611111 1995-08-13
23.80055555 1995-08-14
24.75611111 1995-08-15
24.75611111 1995-08-16
25.66388889 1995-08-17
27.575 1995-08-18
27.04944445 1995-08-19
25.18611111 1995-08-20
26.61944445 1995-08-21
27.04944445 1995-08-22
25.18611111 1995-08-23
24.75611111 1995-08-24
27.575 1995-08-25
28.53055555 1995-08-26
29.05611111 1995-08-27
30.39388889 1995-08-28
31.34944445 1995-08-29
28.53055555 1995-08-30
28.53055555 1995-08-31
28.53055555 1995-09-01
30.39388889 1995-09-02
29.96388889 1995-09-03
29.05611111 1995-09-04
31.34944445 1995-09-05
30.91944445 1995-09-06
29.96388889 1995-09-07
27.04944445 1995-09-08
25.18611111 1995-09-09
27.04944445 1995-09-10
28.10055555 1995-09-11
29.48611111 1995-09-12
31.34944445 1995-09-13
28.53055555 1995-09-14
29.05611111 1995-09-15
28.53055555 1995-09-16
26.09388889 1995-09-17
25.66388889 1995-09-18
25.18611111 1995-09-19
23.275 1995-09-20
24.75611111 1995-09-21
24.75611111 1995-09-22
27.04944445 1995-09-23
28.10055555 1995-09-24
27.04944445 1995-09-25
27.04944445 1995-09-26
25.18611111 1995-09-27
26.61944445 1995-09-28
26.09388889 1995-09-29
32.40055555 1995-09-30
30.39388889 1995-10-01
33.26055555 1995-10-02
30.82388889 1995-10-03
28.005 1995-10-04
28.96055555 1995-10-05
26.52388889 1995-10-06
25.61611111 1995-10-07
25.18611111 1995-10-08
25.61611111 1995-10-09
26.09388889 1995-10-10
23.705 1995-10-11
24.66055555 1995-10-12
24.23055555 1995-10-13
24.66055555 1995-10-14
25.18611111 1995-10-15
24.66055555 1995-10-16
25.61611111 1995-10-17
24.66055555 1995-10-18
24.66055555 1995-10-19
23.705 1995-10-20
21.79388889 1995-10-21
25.18611111 1995-10-22
28.96055555 1995-10-23
28.005 1995-10-24
25.18611111 1995-10-25
27.04944445 1995-10-26
27.575 1995-10-27
23.705 1995-10-28
23.705 1995-10-29
23.275 1995-10-30
21.79388889 1995-10-31
22.74944445 1995-11-01
23.705 1995-11-02
23.275 1995-11-03
25.18611111 1995-11-04
25.18611111 1995-11-05
23.275 1995-11-06
24.23055555 1995-11-07
25.61611111 1995-11-08
22.74944445 1995-11-09
23.705 1995-11-10
25.61611111 1995-11-11
22.74944445 1995-11-12
23.275 1995-11-13
21.79388889 1995-11-14
22.74944445 1995-11-15
21.31611111 1995-11-16
21.31611111 1995-11-17
21.79388889 1995-11-18
22.22388889 1995-11-19
22.22388889 1995-11-20
23.705 1995-11-21
24.23055555 1995-11-22
27.575 1995-11-23
26.09388889 1995-11-24
24.23055555 1995-11-25
24.23055555 1995-11-26
25.61611111 1995-11-27
25.61611111 1995-11-28
27.575 1995-11-29
26.09388889 1995-11-30
24.66055555 1995-12-01
23.705 1995-12-02
21.79388889 1995-12-03
23.705 1995-12-04
25.18611111 1995-12-05
23.275 1995-12-06
27.575 1995-12-07
25.61611111 1995-12-08
21.31611111 1995-12-09
20.88611111 1995-12-10
19.93055555 1995-12-11
20.36055555 1995-12-12
20.88611111 1995-12-13
22.74944445 1995-12-14
25.61611111 1995-12-15
22.22388889 1995-12-16
21.31611111 1995-12-17
20.36055555 1995-12-18
21.79388889 1995-12-19
21.31611111 1995-12-20
20.88611111 1995-12-21
20.36055555 1995-12-22
17.923888891 1995-12-23
19.405 1995-12-24
22.22388889 1995-12-25
23.705 1995-12-26
22.22388889 1995-12-27
24.66055555 1995-12-28
26.09388889 1995-12-29
26.09388889 1995-12-30
28.005 1995-12-31
25.61611111 1996-01-01
26.09388889 1996-01-02
23.705 1996-01-03
19.93055555 1996-01-04
20.36055555 1996-01-05
24.66055555 1996-01-06
26.52388889 1996-01-07
25.61611111 1996-01-08
21.79388889 1996-01-09
23.275 1996-01-10
28.53055555 1996-01-11
28.53055555 1996-01-12
25.18611111 1996-01-13
21.31611111 1996-01-14
22.74944445 1996-01-15
23.275 1996-01-16
24.23055555 1996-01-17
23.275 1996-01-18
22.22388889 1996-01-19
21.31611111 1996-01-20
20.36055555 1996-01-21
18.975 1996-01-22
17.923888891 1996-01-23
19.93055555 1996-01-24
19.93055555 1996-01-25
19.93055555 1996-01-26
17.923888891 1996-01-27
19.93055555 1996-01-28
19.405 1996-01-29
18.975 1996-01-30
18.975 1996-01-31
20.88611111 1996-02-01
20.88611111 1996-02-02
18.44944445 1996-02-03
21.31611111 1996-02-04
21.79388889 1996-02-05
23.705 1996-02-06
27.575 1996-02-07
28.96055555 1996-02-08
22.74944445 1996-02-09
21.31611111 1996-02-10
22.22388889 1996-02-11
30.39388889 1996-02-12
25.18611111 1996-02-13
22.74944445 1996-02-14
19.405 1996-02-15
22.22388889 1996-02-16
23.275 1996-02-17
22.22388889 1996-02-18
21.31611111 1996-02-19
18.975 1996-02-20
19.405 1996-02-21
19.93055555 1996-02-22
20.36055555 1996-02-23
21.31611111 1996-02-24
19.93055555 1996-02-25
18.44944445 1996-02-26
17.923888891 1996-02-27
17.493888891 1996-02-28
18.975 1996-02-29
21.79388889 1996-03-01
22.74944445 1996-03-02
22.74944445 1996-03-03
20.88611111 1996-03-04
20.36055555 1996-03-05
22.74944445 1996-03-06
27.04944445 1996-03-07
28.96055555 1996-03-08
25.61611111 1996-03-09
21.79388889 1996-03-10
22.22388889 1996-03-11
20.36055555 1996-03-12
19.93055555 1996-03-13
20.88611111 1996-03-14
22.22388889 1996-03-15
23.275 1996-03-16
21.31611111 1996-03-17
19.93055555 1996-03-18
21.79388889 1996-03-19
20.88611111 1996-03-20
18.975 1996-03-21
20.88611111 1996-03-22
23.705 1996-03-23
23.275 1996-03-24
21.79388889 1996-03-25
23.275 1996-03-26
21.79388889 1996-03-27
19.93055555 1996-03-28
21.79388889 1996-03-29
20.88611111 1996-03-30
21.79388889 1996-03-31
20.36055555 1996-04-01
25.61611111 1996-04-02
25.18611111 1996-04-03
24.23055555 1996-04-04
28.53055555 1996-04-05
29.48611111 1996-04-06
29.48611111 1996-04-07
21.31611111 1996-04-08
20.36055555 1996-04-09
26.09388889 1996-04-10
25.61611111 1996-04-11
24.66055555 1996-04-12
23.275 1996-04-13
25.61611111 1996-04-14
23.705 1996-04-15
21.79388889 1996-04-16
20.36055555 1996-04-17
26.09388889 1996-04-18
24.23055555 1996-04-19
26.09388889 1996-04-20
27.575 1996-04-21
26.09388889 1996-04-22
25.61611111 1996-04-23
29.91611111 1996-04-24
30.39388889 1996-04-25
28.53055555 1996-04-26
20.88611111 1996-04-27
22.22388889 1996-04-28
32.305 1996-04-29
30.39388889 1996-04-30
30.82388889 1996-05-01
25.61611111 1996-05-02
23.275 1996-05-03
23.705 1996-05-04
24.23055555 1996-05-05
26.09388889 1996-05-06
30.82388889 1996-05-07
29.91611111 1996-05-08
29.48611111 1996-05-09
26.52388889 1996-05-10
28.53055555 1996-05-11
27.04944445 1996-05-12
25.61611111 1996-05-13
24.66055555 1996-05-14
23.705 1996-05-15
23.705 1996-05-16
24.66055555 1996-05-17
30.39388889 1996-05-18
27.575 1996-05-19
27.575 1996-05-20
31.875 1996-05-21
31.34944445 1996-05-22
27.575 1996-05-23
28.005 1996-05-24
22.74944445 1996-05-25
21.79388889 1996-05-26
23.275 1996-05-27
22.22388889 1996-05-28
23.705 1996-05-29
23.275 1996-05-30
24.23055555 1996-05-31
28.005 1996-06-01
28.53055555 1996-06-02
26.09388889 1996-06-03
23.275 1996-06-04
25.18611111 1996-06-05
24.23055555 1996-06-06
24.23055555 1996-06-07
23.705 1996-06-08
22.74944445 1996-06-09
23.275 1996-06-10
24.23055555 1996-06-11
23.275 1996-06-12
24.23055555 1996-06-13
24.23055555 1996-06-14
23.275 1996-06-15
23.705 1996-06-16
26.09388889 1996-06-17
27.04944445 1996-06-18
26.52388889 1996-06-19
22.74944445 1996-06-20
25.61611111 1996-06-21
26.52388889 1996-06-22
24.66055555 1996-06-23
23.705 1996-06-24
23.705 1996-06-25
23.275 1996-06-26
23.705 1996-06-27
27.575 1996-06-28
34.21611111 1996-06-29
33.26055555 1996-06-30
29.295 1996-07-01
27.575 1996-07-02
25.855 1996-07-03
27.575 1996-07-04
27.575 1996-07-05
25.855 1996-07-06
23.275 1996-07-07
22.415 1996-07-08
23.275 1996-07-09
24.995 1996-07-10
26.715 1996-07-11
24.995 1996-07-12
24.135 1996-07-13
29.295 1996-07-14
24.995 1996-07-15
24.995 1996-07-16
24.135 1996-07-17
23.275 1996-07-18
24.135 1996-07-19
24.995 1996-07-20
24.995 1996-07-21
24.995 1996-07-22
24.995 1996-07-23
26.715 1996-07-24
25.855 1996-07-25
29.295 1996-07-26
25.855 1996-07-27
28.435 1996-07-28
30.155 1996-07-29
27.575 1996-07-30
26.715 1996-07-31
27.575 1996-08-01
24.135 1996-08-02
24.995 1996-08-03
25.855 1996-08-04
25.855 1996-08-05
24.995 1996-08-06
24.995 1996-08-07
24.995 1996-08-08
24.995 1996-08-09
24.135 1996-08-10
24.995 1996-08-11
25.855 1996-08-12
27.575 1996-08-13
29.295 1996-08-14
30.155 1996-08-15
26.715 1996-08-16
24.135 1996-08-17
24.135 1996-08-18
24.995 1996-08-19
26.715 1996-08-20
27.575 1996-08-21
25.855 1996-08-22
24.995 1996-08-23
27.575 1996-08-24
31.015 1996-08-25
28.435 1996-08-26
28.435 1996-08-27
29.295 1996-08-28
31.015 1996-08-29
31.015 1996-08-30
27.575 1996-08-31
26.715 1996-09-01
26.715 1996-09-02
24.135 1996-09-03
24.135 1996-09-04
24.995 1996-09-05
27.575 1996-09-06
28.435 1996-09-07
25.855 1996-09-08
25.855 1996-09-09
24.135 1996-09-10
25.855 1996-09-11
28.435 1996-09-12
25.855 1996-09-13
25.855 1996-09-14
25.855 1996-09-15
31.015 1996-09-16
29.295 1996-09-17
26.715 1996-09-18
27.575 1996-09-19
26.715 1996-09-20
25.855 1996-09-21
23.275 1996-09-22
24.135 1996-09-23
24.995 1996-09-24
23.275 1996-09-25
24.135 1996-09-26
24.995 1996-09-27
26.715 1996-09-28
25.855 1996-09-29
24.995 1996-09-30
24.995 1996-10-01
24.995 1996-10-02
24.995 1996-10-03
24.995 1996-10-04
24.135 1996-10-05
24.995 1996-10-06
24.135 1996-10-07
24.135 1996-10-08
23.275 1996-10-09
26.715 1996-10-10
24.995 1996-10-11
24.135 1996-10-12
24.135 1996-10-13
24.135 1996-10-14
22.415 1996-10-15
23.275 1996-10-16
24.135 1996-10-17
24.135 1996-10-18
27.575 1996-10-19
24.135 1996-10-20
25.855 1996-10-21
24.995 1996-10-22
31.015 1996-10-23
24.995 1996-10-24
24.995 1996-10-25
25.855 1996-10-26
24.135 1996-10-27
22.415 1996-10-28
18.975 1996-10-29
19.835 1996-10-30
20.695 1996-10-31
24.135 1996-11-01
28.435 1996-11-02
23.275 1996-11-03
21.555 1996-11-04
21.555 1996-11-05
24.135 1996-11-06
30.155 1996-11-07
29.295 1996-11-08
31.015 1996-11-09
31.015 1996-11-10
25.855 1996-11-11
25.855 1996-11-12
21.555 1996-11-13
19.835 1996-11-14
23.275 1996-11-15
22.415 1996-11-16
18.975 1996-11-17
20.695 1996-11-18
20.695 1996-11-19
19.835 1996-11-20
20.695 1996-11-21
21.555 1996-11-22
23.275 1996-11-23
22.415 1996-11-24
24.995 1996-11-25
24.995 1996-11-26
23.275 1996-11-27
24.995 1996-11-28
22.415 1996-11-29
21.555 1996-11-30
23.275 1996-12-01
21.555 1996-12-02
21.555 1996-12-03
22.415 1996-12-04
20.695 1996-12-05
23.275 1996-12-06
20.695 1996-12-07
21.555 1996-12-08
17.255 1996-12-09
18.975 1996-12-10
19.835 1996-12-11
20.695 1996-12-12
22.415 1996-12-13
24.995 1996-12-14
22.415 1996-12-15
21.555 1996-12-16
25.855 1996-12-17
21.555 1996-12-18
21.555 1996-12-19
21.555 1996-12-20
18.975 1996-12-21
19.835 1996-12-22
19.835 1996-12-23
20.695 1996-12-24
21.555 1996-12-25
18.975 1996-12-26
18.975 1996-12-27
19.835 1996-12-28
20.695 1996-12-29
18.975 1996-12-30
19.835 1996-12-31
19.835 1997-01-01
20.695 1997-01-02
22.415 1997-01-03
19.835 1997-01-04
20.695 1997-01-05
20.695 1997-01-06
19.835 1997-01-07
20.695 1997-01-08
19.835 1997-01-09
19.835 1997-01-10
18.975 1997-01-11
17.255 1997-01-12
17.255 1997-01-13
17.255 1997-01-14
18.975 1997-01-15
18.975 1997-01-16
20.695 1997-01-17
24.135 1997-01-18
21.555 1997-01-19
18.975 1997-01-20
17.255 1997-01-21
18.115 1997-01-22
20.695 1997-01-23
18.975 1997-01-24
18.115 1997-01-25
20.695 1997-01-26
19.835 1997-01-27
21.555 1997-01-28
24.995 1997-01-29
23.275 1997-01-30
22.415 1997-01-31
19.835 1997-02-01
21.555 1997-02-02
22.415 1997-02-03
24.995 1997-02-04
24.135 1997-02-05
22.415 1997-02-06
21.555 1997-02-07
21.555 1997-02-08
19.835 1997-02-09
18.975 1997-02-10
24.135 1997-02-11
19.835 1997-02-12
21.555 1997-02-13
24.995 1997-02-14
27.575 1997-02-15
24.995 1997-02-16
21.555 1997-02-17
27.575 1997-02-18
30.155 1997-02-19
24.995 1997-02-20
24.135 1997-02-21
21.555 1997-02-22
22.415 1997-02-23
21.555 1997-02-24
23.275 1997-02-25
20.695 1997-02-26
20.695 1997-02-27
22.415 1997-02-28
20.695 1997-03-01
22.415 1997-03-02
21.555 1997-03-03
20.695 1997-03-04
24.135 1997-03-05
23.275 1997-03-06
23.275 1997-03-07
21.555 1997-03-08
25.855 1997-03-09
30.155 1997-03-10
24.995 1997-03-11
19.835 1997-03-12
24.135 1997-03-13
24.995 1997-03-14
21.555 1997-03-15
21.555 1997-03-16
21.555 1997-03-17
24.995 1997-03-18
29.295 1997-03-19
30.155 1997-03-20
23.275 1997-03-21
20.695 1997-03-22
21.555 1997-03-23
21.555 1997-03-24
21.555 1997-03-25
20.695 1997-03-26
19.835 1997-03-27
22.415 1997-03-28
22.415 1997-03-29
21.555 1997-03-30
24.995 1997-03-31
24.135 1997-04-01
22.415 1997-04-02
22.415 1997-04-03
20.695 1997-04-04
20.695 1997-04-05
21.555 1997-04-06
26.715 1997-04-07
25.855 1997-04-08
24.995 1997-04-09
24.135 1997-04-10
24.135 1997-04-11
24.995 1997-04-12
24.995 1997-04-13
24.135 1997-04-14
22.415 1997-04-15
20.695 1997-04-16
20.695 1997-04-17
21.555 1997-04-18
24.995 1997-04-19
35.315 1997-04-20
35.315 1997-04-21
33.595 1997-04-22
30.155 1997-04-23
25.855 1997-04-24
28.435 1997-04-25
29.295 1997-04-26
26.715 1997-04-27
23.275 1997-04-28
22.415 1997-04-29
24.135 1997-04-30
29.295 1997-05-01
31.015 1997-05-02
27.575 1997-05-03
25.855 1997-05-04
25.855 1997-05-05
27.575 1997-05-06
31.875 1997-05-07
24.995 1997-05-08
25.855 1997-05-09
25.855 1997-05-10
23.275 1997-05-11
23.275 1997-05-12
22.415 1997-05-13
23.275 1997-05-14
24.995 1997-05-15
24.995 1997-05-16
24.995 1997-05-17
23.275 1997-05-18
23.275 1997-05-19
24.995 1997-05-20
23.275 1997-05-21
24.995 1997-05-22
28.435 1997-05-23
31.875 1997-05-24
29.295 1997-05-25
27.575 1997-05-26
31.875 1997-05-27
34.455 1997-05-28
32.735 1997-05-29
27.575 1997-05-30
26.715 1997-05-31
31.875 1997-06-01
31.015 1997-06-02
26.715 1997-06-03
28.435 1997-06-04
29.295 1997-06-05
27.575 1997-06-06
24.135 1997-06-07
25.855 1997-06-08
25.855 1997-06-09
25.855 1997-06-10
24.995 1997-06-11
25.855 1997-06-12
27.575 1997-06-13
27.575 1997-06-14
24.995 1997-06-15
25.855 1997-06-16
24.135 1997-06-17
29.295 1997-06-18
24.995 1997-06-19
24.995 1997-06-20
25.855 1997-06-21
26.715 1997-06-22
29.295 1997-06-23
25.855 1997-06-24
25.855 1997-06-25
24.995 1997-06-26
24.995 1997-06-27
28.435 1997-06-28
27.575 1997-06-29
31.875 1997-06-30
32.735 1997-07-01
33.595 1997-07-02
28.435 1997-07-03
28.435 1997-07-04
28.435 1997-07-05
26.715 1997-07-06
25.855 1997-07-07
25.855 1997-07-08
25.855 1997-07-09
24.995 1997-07-10
26.715 1997-07-11
24.995 1997-07-12
24.995 1997-07-13
24.135 1997-07-14
26.715 1997-07-15
28.435 1997-07-16
27.575 1997-07-17
27.575 1997-07-18
25.855 1997-07-19
24.135 1997-07-20
24.995 1997-07-21
23.275 1997-07-22
26.715 1997-07-23
24.995 1997-07-24
24.135 1997-07-25
24.995 1997-07-26
24.995 1997-07-27
24.995 1997-07-28
24.995 1997-07-29
26.715 1997-07-30
25.855 1997-07-31
30.155 1997-08-01
31.015 1997-08-02
29.295 1997-08-03
28.435 1997-08-04
33.595 1997-08-05
31.015 1997-08-06
26.715 1997-08-07
25.855 1997-08-08
24.995 1997-08-09
26.715 1997-08-10
26.715 1997-08-11
26.715 1997-08-12
27.575 1997-08-13
26.715 1997-08-14
25.855 1997-08-15
25.855 1997-08-16
27.575 1997-08-17
28.435 1997-08-18
31.015 1997-08-19
27.575 1997-08-20
27.575 1997-08-21
28.435 1997-08-22
31.875 1997-08-23
32.735 1997-08-24
33.595 1997-08-25
31.015 1997-08-26
31.875 1997-08-27
32.735 1997-08-28
27.575 1997-08-29
27.575 1997-08-30
27.575 1997-08-31
28.435 1997-09-01
31.015 1997-09-02
31.875 1997-09-03
31.015 1997-09-04
30.155 1997-09-05
28.435 1997-09-06
28.435 1997-09-07
31.875 1997-09-08
33.595 1997-09-09
32.735 1997-09-10
31.015 1997-09-11
28.435 1997-09-12
27.575 1997-09-13
29.295 1997-09-14
31.015 1997-09-15
29.295 1997-09-16
29.295 1997-09-17
30.155 1997-09-18
27.575 1997-09-19
27.575 1997-09-20
31.015 1997-09-21
30.155 1997-09-22
32.735 1997-09-23
31.015 1997-09-24
33.595 1997-09-25
29.295 1997-09-26
31.015 1997-09-27
31.015 1997-09-28
29.295 1997-09-29
27.575 1997-09-30
27.575 1997-10-01
28.435 1997-10-02
28.435 1997-10-03
27.575 1997-10-04
26.715 1997-10-05
28.435 1997-10-06
27.575 1997-10-07
25.855 1997-10-08
27.575 1997-10-09
27.575 1997-10-10
25.855 1997-10-11
25.855 1997-10-12
28.435 1997-10-13
32.735 1997-10-14
36.175 1997-10-15
35.315 1997-10-16
31.015 1997-10-17
31.015 1997-10-18
19.835 1997-10-19
24.995 1997-10-20
24.995 1997-10-21
24.135 1997-10-22
24.995 1997-10-23
27.575 1997-10-24
31.015 1997-10-25
28.435 1997-10-26
24.995 1997-10-27
24.995 1997-10-28
24.995 1997-10-29
27.575 1997-10-30
30.155 1997-10-31
33.595 1997-11-01
37.035 1997-11-02
32.735 1997-11-03
29.295 1997-11-04
24.995 1997-11-05
25.855 1997-11-06
25.855 1997-11-07
24.995 1997-11-08
24.135 1997-11-09
21.555 1997-11-10
22.415 1997-11-11
24.135 1997-11-12
22.415 1997-11-13
22.415 1997-11-14
23.275 1997-11-15
23.275 1997-11-16
25.855 1997-11-17
24.135 1997-11-18
22.415 1997-11-19
24.995 1997-11-20
24.995 1997-11-21
27.575 1997-11-22
25.855 1997-11-23
23.275 1997-11-24
23.275 1997-11-25
21.555 1997-11-26
23.275 1997-11-27
22.415 1997-11-28
22.415 1997-11-29
20.695 1997-11-30
31.015 1997-12-01
23.275 1997-12-02
22.415 1997-12-03
23.275 1997-12-04
21.555 1997-12-05
21.555 1997-12-06
19.835 1997-12-07
19.835 1997-12-08
20.695 1997-12-09
20.695 1997-12-10
22.415 1997-12-11
22.415 1997-12-12
21.555 1997-12-13
19.835 1997-12-14
21.555 1997-12-15
24.995 1997-12-16
23.275 1997-12-17
19.835 1997-12-18
